MEDIA_NAME,TIME(2020/06/18 16:22:17.797),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV
20pt1.2sp,5.14258,0.56127,0.09671,4.8291,0.28076,0
20pt1.2sp,5.15869,0.55614,0.09399,4.8291,0.28076,0
20pt1.2sp,5.17529,0.56626,0.10044,5.12646,0.04883,1
20pt1.2sp,5.19141,0.57255,0.10323,5.12646,0.06494,1
20pt1.2sp,5.20898,0.57992,0.09925,5.12646,0.08252,1
20pt1.2sp,5.22461,0.58299,0.09476,5.12646,0.09814,1
20pt1.2sp,5.24023,0.58541,0.08944,5.12646,0.11377,1
20pt1.2sp,5.25732,0.58643,0.0875,5.12646,0.13086,1
20pt1.2sp,5.27393,0.58875,0.08326,5.12646,0.14746,1
20pt1.2sp,5.29053,0.59056,0.08122,5.12646,0.16406,1
20pt1.2sp,5.30664,0.59366,0.08218,5.12646,0.18018,1
20pt1.2sp,5.32373,0.59483,0.08382,5.12646,0.19727,1
20pt1.2sp,5.33984,0.59584,0.08523,5.12646,0.21338,1
20pt1.2sp,5.35498,0.60231,0.0852,5.12646,0.22852,1
20pt1.2sp,5.37207,0.60974,0.08564,5.12646,0.24561,1
20pt1.2sp,5.38867,0.61618,0.08635,5.12646,0.26221,1
20pt1.2sp,5.40527,0.62048,0.08584,5.12646,0.27881,1
20pt1.2sp,5.42188,0.624,0.08771,5.12646,0.29541,1
20pt1.2sp,5.43799,0.65486,0.09023,5.12646,0.29541,0
20pt1.2sp,5.45361,0.67779,0.11152,5.12646,0.29541,0
20pt1.2sp,5.4707,0.68819,0.1261,5.12646,0.29541,0
20pt1.2sp,5.48682,0.69391,0.13087,5.43799,0.04883,1
20pt1.2sp,5.50391,0.69748,0.13133,5.43799,0.06592,1
20pt1.2sp,5.52002,0.69645,0.13433,5.43799,0.08203,1
20pt1.2sp,5.53613,0.69599,0.13508,5.43799,0.09814,1
20pt1.2sp,5.55322,0.69262,0.13008,5.43799,0.11523,1
20pt1.2sp,5.56836,0.69012,0.1231,5.43799,0.13037,1
20pt1.2sp,5.58496,0.68826,0.11697,5.43799,0.14697,1
20pt1.2sp,5.60254,0.6884,0.11678,5.43799,0.16455,1
20pt1.2sp,5.61963,0.68924,0.11614,5.43799,0.18164,1
20pt1.2sp,5.63574,0.68985,0.11598,5.43799,0.19775,1
20pt1.2sp,5.65674,0.68981,0.11153,5.43799,0.21875,1
20pt1.2sp,5.66748,0.6881,0.10859,5.43799,0.22949,1
20pt1.2sp,5.68359,0.68642,0.10738,5.43799,0.24561,1
20pt1.2sp,5.69971,0.6864,0.10758,5.43799,0.26172,1
20pt1.2sp,5.7168,0.68693,0.10839,5.43799,0.27881,1
20pt1.2sp,5.7334,0.6874,0.10911,5.43799,0.29541,1
20pt1.2sp,5.75049,0.68703,0.11235,5.43799,0.3125,1
20pt1.2sp,5.76611,0.68668,0.11453,5.43799,0.32813,1
20pt1.2sp,5.78271,0.68636,0.11665,5.43799,0.34473,1
20pt1.2sp,5.79883,0.68225,0.11696,5.43799,0.36084,1
20pt1.2sp,5.81543,0.67799,0.11801,5.43799,0.37744,1
20pt1.2sp,5.83154,0.67408,0.11877,5.43799,0.39355,1
20pt1.2sp,5.84912,0.67134,0.11955,5.43799,0.41113,1
20pt1.2sp,5.86572,0.64664,0.1351,5.43799,0.41113,0
20pt1.2sp,5.88135,0.63696,0.13655,5.43799,0.41113,0
20pt1.2sp,5.89746,0.62468,0.1189,5.43799,0.41113,0
20pt1.2sp,5.91455,0.61563,0.12426,5.86572,0.04883,1
20pt1.2sp,5.93018,0.61019,0.12646,5.86572,0.06445,1
20pt1.2sp,5.94727,0.60999,0.12797,5.86572,0.08154,1
20pt1.2sp,5.96387,0.60283,0.12397,5.86572,0.09814,1
20pt1.2sp,5.98047,0.59739,0.12159,5.86572,0.11475,1
20pt1.2sp,5.99658,0.55868,0.13062,5.86572,0.13086,1
20pt1.2sp,6.01221,0.52226,0.13796,5.86572,0.14648,1
20pt1.2sp,6.02881,0.49272,0.14458,5.86572,0.16309,1
20pt1.2sp,6.04541,0.4672,0.1512,5.86572,0.17969,1
20pt1.2sp,6.06201,0.44524,0.15758,5.86572,0.19629,1
20pt1.2sp,6.0791,0.39132,0.16745,5.86572,0.19629,0
20pt1.2sp,6.09424,0.29297,0.19377,5.86572,0.19629,0
20pt1.2sp,6.11133,0.26209,0.2025,5.86572,0.19629,0
20pt1.2sp,6.12793,0.19798,0.21907,5.86572,0.19629,0
20pt1.2sp,6.14404,0.19227,0.19782,5.86572,0.19629,0
20pt1.2sp,6.16064,0.19745,0.2066,5.86572,0.19629,0
20pt1.2sp,6.17725,0.20048,0.21209,6.12793,0.04932,1
20pt1.2sp,6.19434,0.20263,0.20913,6.12793,0.06641,1
20pt1.2sp,6.20996,0.209,0.21146,6.12793,0.08203,1
20pt1.2sp,6.22607,0.2133,0.21247,6.12793,0.09814,1
20pt1.2sp,6.24268,0.21303,0.21184,6.12793,0.11475,1
20pt1.2sp,6.25928,0.21435,0.21108,6.12793,0.13135,1
20pt1.2sp,6.27588,0.21572,0.21144,6.12793,0.14795,1
20pt1.2sp,6.29297,0.21911,0.21478,6.12793,0.16504,1
20pt1.2sp,6.30859,0.22216,0.21938,6.12793,0.18066,1
20pt1.2sp,6.32422,0.22474,0.22326,6.12793,0.19629,1
20pt1.2sp,6.34131,0.2254,0.22458,6.12793,0.21338,1
20pt1.2sp,6.35791,0.22845,0.22549,6.12793,0.22998,1
20pt1.2sp,6.37451,0.23081,0.22521,6.12793,0.24658,1
20pt1.2sp,6.39063,0.23427,0.22343,6.12793,0.2627,1
20pt1.2sp,6.40625,0.23619,0.22104,6.12793,0.27832,1
20pt1.2sp,6.42383,0.23803,0.21933,6.12793,0.2959,1
20pt1.2sp,6.43945,0.23932,0.21928,6.12793,0.31152,1
20pt1.2sp,6.45557,0.2411,0.21789,6.12793,0.32764,1
20pt1.2sp,6.47314,0.24277,0.21684,6.12793,0.34521,1
20pt1.2sp,6.48926,0.24442,0.21771,6.12793,0.36133,1
20pt1.2sp,6.50635,0.24619,0.21736,6.12793,0.37842,1
20pt1.2sp,6.52197,0.27268,0.20993,6.12793,0.37842,0
20pt1.2sp,6.5376,0.27445,0.19205,6.12793,0.37842,0
20pt1.2sp,6.55469,0.2718,0.20685,6.12793,0.37842,0
20pt1.2sp,6.57129,0.27173,0.21864,6.52197,0.04932,1
20pt1.2sp,6.58789,0.26562,0.22697,6.52197,0.06592,1
20pt1.2sp,6.60449,0.26425,0.22785,6.52197,0.08252,1
20pt1.2sp,6.62109,0.26252,0.22593,6.52197,0.09912,1
20pt1.2sp,6.63867,0.26264,0.21632,6.52197,0.1167,1
20pt1.2sp,6.65332,0.26018,0.21021,6.52197,0.13135,1
20pt1.2sp,6.66992,0.25821,0.20533,6.52197,0.14795,1
20pt1.2sp,6.68701,0.25609,0.20614,6.52197,0.16504,1
20pt1.2sp,6.70361,0.25677,0.20535,6.52197,0.18164,1
20pt1.2sp,6.72021,0.25774,0.20609,6.52197,0.19824,1
20pt1.2sp,6.73633,0.25812,0.20619,6.52197,0.21436,1
20pt1.2sp,6.75293,0.25761,0.20546,6.52197,0.23096,1
20pt1.2sp,6.76904,0.25694,0.20393,6.52197,0.24707,1
20pt1.2sp,6.78516,0.25493,0.20286,6.52197,0.26318,1
20pt1.2sp,6.80371,0.25502,0.20271,6.52197,0.28174,1
20pt1.2sp,6.81836,0.25503,0.20235,6.52197,0.29639,1
20pt1.2sp,6.83447,0.25731,0.19896,6.52197,0.3125,1
20pt1.2sp,6.85205,0.25949,0.19686,6.52197,0.33008,1
20pt1.2sp,6.86816,0.26143,0.19469,6.52197,0.34619,1
20pt1.2sp,6.8833,0.26265,0.1926,6.52197,0.36133,1
20pt1.2sp,6.8999,0.26371,0.18853,6.52197,0.37793,1
20pt1.2sp,6.9165,0.27165,0.15927,6.52197,0.37793,0
20pt1.2sp,6.93213,0.27374,0.1288,6.52197,0.37793,0
20pt1.2sp,6.94922,0.27663,0.12257,6.52197,0.37793,0
20pt1.2sp,6.96582,0.27808,0.11946,6.9165,0.04932,1
20pt1.2sp,6.98242,0.28175,0.11546,6.9165,0.06592,1
20pt1.2sp,6.99854,0.2861,0.10957,6.9165,0.08203,1
20pt1.2sp,7.01514,0.2895,0.10679,6.9165,0.09863,1
20pt1.2sp,7.03174,0.29552,0.10943,6.9165,0.11523,1
20pt1.2sp,7.04785,0.30012,0.11371,6.9165,0.13135,1
20pt1.2sp,7.06445,0.30397,0.11811,6.9165,0.14795,1
20pt1.2sp,7.08203,0.30672,0.1217,6.9165,0.16553,1
20pt1.2sp,7.09717,0.30815,0.12136,6.9165,0.18066,1
20pt1.2sp,7.11377,0.30936,0.12107,6.9165,0.19727,1
20pt1.2sp,7.12988,0.31236,0.1238,6.9165,0.21338,1
20pt1.2sp,7.14648,0.31464,0.12467,6.9165,0.22998,1
20pt1.2sp,7.16211,0.31667,0.12577,6.9165,0.24561,1
20pt1.2sp,7.17871,0.319,0.12697,6.9165,0.26221,1
20pt1.2sp,7.19531,0.32067,0.12766,6.9165,0.27881,1
20pt1.2sp,7.21143,0.32226,0.12881,6.9165,0.29492,1
20pt1.2sp,7.229,0.32276,0.12949,6.9165,0.3125,1
20pt1.2sp,7.24609,0.32431,0.13113,6.9165,0.32959,1
20pt1.2sp,7.26318,0.32572,0.13262,6.9165,0.34668,1
20pt1.2sp,7.27832,0.32489,0.13404,6.9165,0.36182,1
20pt1.2sp,7.29492,0.32335,0.13516,6.9165,0.37842,1
20pt1.2sp,7.31055,0.32193,0.1362,6.9165,0.39404,1
20pt1.2sp,7.32666,0.32059,0.1366,6.9165,0.41016,1
20pt1.2sp,7.34326,0.31954,0.13715,6.9165,0.42676,1
20pt1.2sp,7.35938,0.31856,0.13766,6.9165,0.44287,1
20pt1.2sp,7.37598,0.3173,0.13827,6.9165,0.45947,1
20pt1.2sp,7.39307,0.31604,0.13858,6.9165,0.47656,1
20pt1.2sp,7.40869,0.31485,0.13887,6.9165,0.49219,1
20pt1.2sp,7.42578,0.3147,0.13956,6.9165,0.50928,1
20pt1.2sp,7.44189,0.31444,0.13974,6.9165,0.52539,1
20pt1.2sp,7.45801,0.31419,0.13991,6.9165,0.5415,1
20pt1.2sp,7.4751,0.31378,0.14026,6.9165,0.55859,1
20pt1.2sp,7.49121,0.31341,0.1412,6.9165,0.57471,1
20pt1.2sp,7.5083,0.3131,0.14231,6.9165,0.5918,1
20pt1.2sp,7.52588,0.3135,0.1443,6.9165,0.60938,1
20pt1.2sp,7.54053,0.31453,0.14547,6.9165,0.62402,1
20pt1.2sp,7.55762,0.31546,0.14633,6.9165,0.64111,1
20pt1.2sp,7.57324,0.316,0.14717,6.9165,0.65674,1
20pt1.2sp,7.58936,0.3169,0.14767,6.9165,0.67285,1
20pt1.2sp,7.60596,0.31768,0.14772,6.9165,0.68945,1
20pt1.2sp,7.62402,0.31804,0.1468,6.9165,0.70752,1
20pt1.2sp,7.63916,0.31838,0.14723,6.9165,0.72266,1
20pt1.2sp,7.65576,0.33166,0.17038,6.9165,0.72266,0
20pt1.2sp,7.67236,0.33089,0.15842,6.9165,0.72266,0
20pt1.2sp,7.68896,0.3356,0.16016,6.9165,0.72266,0
20pt1.2sp,7.70605,0.3388,0.16564,7.65576,0.05029,1
20pt1.2sp,7.72217,0.34223,0.16501,7.65576,0.06641,1
20pt1.2sp,7.74268,0.3469,0.17028,7.65576,0.08691,1
20pt1.2sp,7.75439,0.35044,0.17525,7.65576,0.09863,1
20pt1.2sp,7.77051,0.35075,0.18073,7.65576,0.11475,1
20pt1.2sp,7.78711,0.35027,0.18288,7.65576,0.13135,1
20pt1.2sp,7.80371,0.34988,0.1846,7.65576,0.14795,1
20pt1.2sp,7.82031,0.35117,0.18501,7.65576,0.16455,1
20pt1.2sp,7.83789,0.35649,0.18615,7.65576,0.18213,1
20pt1.2sp,7.85254,0.36099,0.18712,7.65576,0.19678,1
20pt1.2sp,7.86914,0.36451,0.18616,7.65576,0.21338,1
20pt1.2sp,7.88574,0.36727,0.18861,7.65576,0.22998,1
20pt1.2sp,7.90186,0.36971,0.19103,7.65576,0.24609,1
20pt1.2sp,7.91846,0.37203,0.19487,7.65576,0.2627,1
20pt1.2sp,7.93555,0.3741,0.1982,7.65576,0.27979,1
20pt1.2sp,7.95117,0.37594,0.20096,7.65576,0.29541,1
20pt1.2sp,7.96826,0.3764,0.20295,7.65576,0.3125,1
20pt1.2sp,7.98438,0.39708,0.21959,7.65576,0.3125,0
20pt1.2sp,8.00098,0.39206,0.21248,7.65576,0.3125,0
20pt1.2sp,8.01758,0.38882,0.20356,7.65576,0.3125,0
20pt1.2sp,8.03418,0.39293,0.19869,7.98438,0.0498,1
20pt1.2sp,8.05078,0.3954,0.19577,7.98438,0.06641,1
20pt1.2sp,8.06689,0.40504,0.19152,7.98438,0.08252,1
20pt1.2sp,8.08203,0.41356,0.18699,7.98438,0.09766,1
20pt1.2sp,8.09912,0.41997,0.18293,7.98438,0.11475,1
20pt1.2sp,8.11572,0.42459,0.17879,7.98438,0.13135,1
20pt1.2sp,8.13184,0.42723,0.17604,7.98438,0.14746,1
20pt1.2sp,8.14844,0.42937,0.17413,7.98438,0.16406,1
20pt1.2sp,8.16504,0.43016,0.17314,7.98438,0.18066,1
20pt1.2sp,8.18164,0.43074,0.17483,7.98438,0.19727,1
20pt1.2sp,8.19678,0.43124,0.17593,7.98438,0.2124,1
20pt1.2sp,8.21387,0.43138,0.17687,7.98438,0.22949,1
20pt1.2sp,8.23047,0.43045,0.17507,7.98438,0.24609,1
20pt1.2sp,8.24707,0.42953,0.17271,7.98438,0.2627,1
20pt1.2sp,8.26318,0.4301,0.17155,7.98438,0.27881,1
20pt1.2sp,8.28027,0.43026,0.17185,7.98438,0.2959,1
20pt1.2sp,8.2959,0.43043,0.17237,7.98438,0.31152,1
20pt1.2sp,8.31201,0.43559,0.17122,7.98438,0.32764,1
20pt1.2sp,8.3291,0.4405,0.17026,7.98438,0.34473,1
20pt1.2sp,8.3457,0.44496,0.16953,7.98438,0.36133,1
20pt1.2sp,8.36133,0.44896,0.16997,7.98438,0.37695,1
20pt1.2sp,8.37793,0.45257,0.17101,7.98438,0.39355,1
20pt1.2sp,8.39502,0.48461,0.169,7.98438,0.39355,0
20pt1.2sp,8.4126,0.50754,0.19267,7.98438,0.39355,0
20pt1.2sp,8.42725,0.51945,0.19411,7.98438,0.39355,0
20pt1.2sp,8.44385,0.52546,0.19274,8.39502,0.04883,1
20pt1.2sp,8.45996,0.52699,0.19649,8.39502,0.06494,1
20pt1.2sp,8.47705,0.52804,0.19257,8.39502,0.08203,1
20pt1.2sp,8.49316,0.5288,0.18977,8.39502,0.09814,1
20pt1.2sp,8.51123,0.5286,0.18745,8.39502,0.11621,1
20pt1.2sp,8.52637,0.5296,0.18665,8.39502,0.13135,1
20pt1.2sp,8.54199,0.53039,0.186,8.39502,0.14697,1
20pt1.2sp,8.55957,0.53235,0.18765,8.39502,0.16455,1
20pt1.2sp,8.5752,0.53338,0.1885,8.39502,0.18018,1
20pt1.2sp,8.5918,0.53427,0.18848,8.39502,0.19678,1
20pt1.2sp,8.60791,0.5348,0.18683,8.39502,0.21289,1
20pt1.2sp,8.62549,0.53488,0.18495,8.39502,0.23047,1
20pt1.2sp,8.6416,0.53494,0.18298,8.39502,0.24658,1
20pt1.2sp,8.65771,0.53476,0.18186,8.39502,0.2627,1
20pt1.2sp,8.67432,0.53547,0.18106,8.39502,0.2793,1
20pt1.2sp,8.69141,0.53616,0.18029,8.39502,0.29639,1
20pt1.2sp,8.70801,0.53633,0.1779,8.39502,0.31299,1
20pt1.2sp,8.72461,0.53593,0.17556,8.39502,0.32959,1
20pt1.2sp,8.74463,0.53557,0.17259,8.39502,0.34961,1
20pt1.2sp,8.75635,0.5357,0.17001,8.39502,0.36133,1
20pt1.2sp,8.77295,0.53583,0.16795,8.39502,0.37793,1
20pt1.2sp,8.78906,0.53592,0.16625,8.39502,0.39404,1
20pt1.2sp,8.80566,0.53989,0.13832,8.39502,0.39404,0
20pt1.2sp,8.82227,0.5671,0.11513,8.39502,0.39404,0
20pt1.2sp,8.83838,0.57542,0.11717,8.39502,0.39404,0
20pt1.2sp,8.85498,0.5775,0.14003,8.80566,0.04932,1
20pt1.2sp,8.87158,0.57917,0.14728,8.80566,0.06592,1
20pt1.2sp,8.8877,0.58005,0.15523,8.80566,0.08203,1
20pt1.2sp,8.9043,0.57939,0.16491,8.80566,0.09863,1
20pt1.2sp,8.9209,0.5786,0.16953,8.80566,0.11523,1
20pt1.2sp,8.9375,0.57811,0.17106,8.80566,0.13184,1
20pt1.2sp,8.9541,0.57662,0.17558,8.80566,0.14844,1
20pt1.2sp,8.96924,0.57696,0.17289,8.80566,0.16357,1
20pt1.2sp,8.98633,0.57734,0.1691,8.80566,0.18066,1
20pt1.2sp,9.00244,0.57728,0.16924,8.80566,0.19678,1
20pt1.2sp,9.01904,0.57577,0.16939,8.80566,0.21338,1
20pt1.2sp,9.03613,0.5744,0.17071,8.80566,0.23047,1
20pt1.2sp,9.05273,0.57678,0.16851,8.80566,0.24707,1
20pt1.2sp,9.06934,0.58228,0.17258,8.80566,0.26367,1
20pt1.2sp,9.08398,0.587,0.17718,8.80566,0.27832,1
20pt1.2sp,9.10107,0.59052,0.17889,8.80566,0.29541,1
20pt1.2sp,9.11768,0.59375,0.18191,8.80566,0.31201,1
20pt1.2sp,9.13428,0.59674,0.18439,8.80566,0.32861,1
20pt1.2sp,9.15088,0.59772,0.18529,8.80566,0.34521,1
20pt1.2sp,9.16748,0.59866,0.18584,8.80566,0.36182,1
20pt1.2sp,9.18457,0.6218,0.20251,8.80566,0.36182,0
20pt1.2sp,9.19971,0.61186,0.18823,8.80566,0.36182,0
20pt1.2sp,9.21631,0.6104,0.18764,8.80566,0.36182,0
20pt1.2sp,9.23291,0.60967,0.18851,9.18457,0.04834,1
20pt1.2sp,9.24902,0.61858,0.1854,9.18457,0.06445,1
20pt1.2sp,9.26563,0.62589,0.17716,9.18457,0.08105,1
20pt1.2sp,9.28223,0.63096,0.17183,9.18457,0.09766,1
20pt1.2sp,9.29883,0.63352,0.171,9.18457,0.11426,1
20pt1.2sp,9.31494,0.63572,0.17208,9.18457,0.13037,1
20pt1.2sp,9.33105,0.63761,0.1721,9.18457,0.14648,1
20pt1.2sp,9.34766,0.63585,0.17126,9.18457,0.16309,1
20pt1.2sp,9.36377,0.62783,0.16793,9.18457,0.1792,1
20pt1.2sp,9.38037,0.62106,0.16445,9.18457,0.1958,1
20pt1.2sp,9.39746,0.61051,0.1601,9.18457,0.21289,1
20pt1.2sp,9.41504,0.60146,0.15863,9.18457,0.23047,1
20pt1.2sp,9.42969,0.59354,0.15734,9.18457,0.24512,1
20pt1.2sp,9.4458,0.58541,0.15632,9.18457,0.26123,1
20pt1.2sp,9.4624,0.55445,0.14014,9.18457,0.26123,0
20pt1.2sp,9.479,0.50531,0.10848,9.18457,0.26123,0
20pt1.2sp,9.49561,0.48567,0.09765,9.18457,0.26123,0
20pt1.2sp,9.51221,0.45135,0.08908,9.18457,0.26123,0
20pt1.2sp,9.52783,0.45178,0.10397,9.18457,0.26123,0
20pt1.2sp,9.54443,0.45861,0.11668,9.18457,0.26123,0
20pt1.2sp,9.56152,0.46542,0.12693,9.51221,0.04932,1
20pt1.2sp,9.57764,0.46953,0.13582,9.51221,0.06543,1
20pt1.2sp,9.59375,0.46775,0.13347,9.51221,0.08154,1
20pt1.2sp,9.61035,0.46074,0.13677,9.51221,0.09814,1
20pt1.2sp,9.62793,0.45546,0.13856,9.51221,0.11572,1
20pt1.2sp,9.64307,0.44802,0.13727,9.51221,0.13086,1
20pt1.2sp,9.66016,0.44293,0.13454,9.51221,0.14795,1
20pt1.2sp,9.67676,0.43857,0.13058,9.51221,0.16455,1
20pt1.2sp,9.69385,0.4241,0.13455,9.51221,0.18164,1
20pt1.2sp,9.71045,0.40623,0.13991,9.51221,0.19824,1
20pt1.2sp,9.72803,0.39146,0.14608,9.51221,0.21582,1
20pt1.2sp,9.74121,0.383,0.15012,9.51221,0.229,1
20pt1.2sp,9.7583,0.34462,0.16575,9.51221,0.229,0
20pt1.2sp,9.7749,0.29983,0.21001,9.51221,0.229,0
20pt1.2sp,9.7915,0.2789,0.22119,9.51221,0.229,0
20pt1.2sp,9.80811,0.24666,0.23534,9.51221,0.229,0
20pt1.2sp,9.82471,0.24541,0.21505,9.51221,0.229,0
20pt1.2sp,9.84131,0.23996,0.21174,9.51221,0.229,0
20pt1.2sp,9.85791,0.23839,0.20781,9.80811,0.0498,1
20pt1.2sp,9.87354,0.23736,0.20515,9.80811,0.06543,1
20pt1.2sp,9.89014,0.23839,0.2027,9.80811,0.08203,1
20pt1.2sp,9.90674,0.23873,0.2042,9.80811,0.09863,1
20pt1.2sp,9.92334,0.23915,0.20597,9.80811,0.11523,1
20pt1.2sp,9.93994,0.24006,0.20725,9.80811,0.13184,1
20pt1.2sp,9.95654,0.23635,0.2054,9.80811,0.14844,1
20pt1.2sp,9.97119,0.23307,0.20315,9.80811,0.16309,1
20pt1.2sp,9.98828,0.23055,0.20361,9.80811,0.18018,1
20pt1.2sp,10.00488,0.22842,0.20461,9.80811,0.19678,1
20pt1.2sp,10.02148,0.22637,0.20481,9.80811,0.21338,1
20pt1.2sp,10.03809,0.2243,0.20451,9.80811,0.22998,1
20pt1.2sp,10.05518,0.2221,0.20355,9.80811,0.24707,1
20pt1.2sp,10.07129,0.22007,0.20239,9.80811,0.26318,1
20pt1.2sp,10.0874,0.21854,0.20068,9.80811,0.2793,1
20pt1.2sp,10.10352,0.21836,0.19784,9.80811,0.29541,1
20pt1.2sp,10.12012,0.21825,0.19555,9.80811,0.31201,1
20pt1.2sp,10.13623,0.21885,0.1936,9.80811,0.32813,1
20pt1.2sp,10.15283,0.21992,0.19413,9.80811,0.34473,1
20pt1.2sp,10.16943,0.22124,0.19578,9.80811,0.36133,1
20pt1.2sp,10.18604,0.22283,0.19748,9.80811,0.37793,1
20pt1.2sp,10.20215,0.22385,0.19891,9.80811,0.39404,1
20pt1.2sp,10.21875,0.22479,0.20022,9.80811,0.41064,1
20pt1.2sp,10.23486,0.22634,0.20212,9.80811,0.42676,1
20pt1.2sp,10.25146,0.22817,0.20325,9.80811,0.44336,1
20pt1.2sp,10.26807,0.22986,0.2043,9.80811,0.45996,1
20pt1.2sp,10.28467,0.23115,0.20533,9.80811,0.47656,1
20pt1.2sp,10.30469,0.25406,0.21925,9.80811,0.47656,0
20pt1.2sp,10.31787,0.25725,0.21991,9.80811,0.47656,0
20pt1.2sp,10.3335,0.25138,0.21974,9.80811,0.47656,0
20pt1.2sp,10.3501,0.25143,0.21714,10.30469,0.04541,1
20pt1.2sp,10.36572,0.25099,0.21399,10.30469,0.06104,1
20pt1.2sp,10.38281,0.25996,0.2097,10.30469,0.07813,1
20pt1.2sp,10.40137,0.26544,0.2072,10.30469,0.09668,1
20pt1.2sp,10.41699,0.27008,0.20757,10.30469,0.1123,1
20pt1.2sp,10.43213,0.27707,0.2099,10.30469,0.12744,1
20pt1.2sp,10.44873,0.28415,0.21119,10.30469,0.14404,1
20pt1.2sp,10.46582,0.29008,0.21299,10.30469,0.16113,1
20pt1.2sp,10.48193,0.29505,0.21454,10.30469,0.17725,1
20pt1.2sp,10.49854,0.29769,0.21756,10.30469,0.19385,1
20pt1.2sp,10.51807,0.29996,0.22015,10.30469,0.21338,1
20pt1.2sp,10.53027,0.30251,0.22202,10.30469,0.22559,1
20pt1.2sp,10.54688,0.30483,0.22453,10.30469,0.24219,1
20pt1.2sp,10.56348,0.30666,0.22572,10.30469,0.25879,1
20pt1.2sp,10.58008,0.30793,0.22303,10.30469,0.27539,1
20pt1.2sp,10.59668,0.3346,0.22817,10.30469,0.27539,0
20pt1.2sp,10.61279,0.33076,0.19208,10.30469,0.27539,0
20pt1.2sp,10.6333,0.33641,0.18057,10.30469,0.27539,0
20pt1.2sp,10.64502,0.34058,0.17345,10.59668,0.04834,1
20pt1.2sp,10.66309,0.3433,0.17005,10.59668,0.06641,1
20pt1.2sp,10.6792,0.34016,0.17164,10.59668,0.08252,1
20pt1.2sp,10.6958,0.33864,0.17136,10.59668,0.09912,1
20pt1.2sp,10.7124,0.3375,0.17113,10.59668,0.11572,1
20pt1.2sp,10.72852,0.3364,0.17184,10.59668,0.13184,1
20pt1.2sp,10.74463,0.3377,0.17488,10.59668,0.14795,1
20pt1.2sp,10.77637,0.34391,0.1756,10.59668,0.17969,1
20pt1.2sp,10.79297,0.34747,0.1722,10.59668,0.19629,1
20pt1.2sp,10.80957,0.3505,0.16891,10.59668,0.21289,1
20pt1.2sp,10.82617,0.35352,0.16795,10.59668,0.22949,1
20pt1.2sp,10.84326,0.35686,0.16698,10.59668,0.24658,1
20pt1.2sp,10.86133,0.35981,0.16611,10.59668,0.26465,1
20pt1.2sp,10.87598,0.36201,0.16513,10.59668,0.2793,1
20pt1.2sp,10.89258,0.36436,0.16504,10.59668,0.2959,1
20pt1.2sp,10.90918,0.36652,0.16544,10.59668,0.3125,1
20pt1.2sp,10.92578,0.36823,0.16373,10.59668,0.3291,1
20pt1.2sp,10.94238,0.39774,0.15303,10.59668,0.3291,0
20pt1.2sp,10.9585,0.40745,0.15257,10.59668,0.3291,0
20pt1.2sp,10.97412,0.40927,0.1634,10.59668,0.3291,0
20pt1.2sp,10.99072,0.40642,0.1742,10.94238,0.04834,1
20pt1.2sp,11.00732,0.40518,0.18422,10.94238,0.06494,1
20pt1.2sp,11.02344,0.39089,0.19079,10.94238,0.08105,1
20pt1.2sp,11.04004,0.36708,0.19957,10.94238,0.09766,1
20pt1.2sp,11.05664,0.34957,0.20716,10.94238,0.11426,1
20pt1.2sp,11.07227,0.34096,0.21661,10.94238,0.12988,1
20pt1.2sp,11.08936,0.33318,0.22277,10.94238,0.14697,1
20pt1.2sp,11.10547,0.3266,0.22709,10.94238,0.16309,1
20pt1.2sp,11.12207,0.31926,0.2262,10.94238,0.17969,1
20pt1.2sp,11.13916,0.31214,0.22785,10.94238,0.19678,1
20pt1.2sp,11.15576,0.30562,0.22804,10.94238,0.21338,1
20pt1.2sp,11.17383,0.27401,0.24406,10.94238,0.21338,0
20pt1.2sp,11.18799,0.25734,0.2367,10.94238,0.21338,0
20pt1.2sp,11.2041,0.25218,0.23514,10.94238,0.21338,0
20pt1.2sp,11.2207,0.24715,0.23666,11.17383,0.04688,1
20pt1.2sp,11.2373,0.2432,0.23887,11.17383,0.06348,1
20pt1.2sp,11.25391,0.2408,0.24115,11.17383,0.08008,1
20pt1.2sp,11.27002,0.23973,0.24172,11.17383,0.09619,1
20pt1.2sp,11.29004,0.23989,0.24384,11.17383,0.11621,1
20pt1.2sp,11.30322,0.23991,0.24511,11.17383,0.12939,1
20pt1.2sp,11.31934,0.24307,0.2442,11.17383,0.14551,1
20pt1.2sp,11.33594,0.24381,0.24265,11.17383,0.16211,1
20pt1.2sp,11.35254,0.24431,0.241,11.17383,0.17871,1
20pt1.2sp,11.36865,0.24559,0.24002,11.17383,0.19482,1
20pt1.2sp,11.38965,0.24829,0.23973,11.17383,0.21582,1
20pt1.2sp,11.40137,0.2508,0.24011,11.17383,0.22754,1
20pt1.2sp,11.41748,0.25163,0.24087,11.17383,0.24365,1
20pt1.2sp,11.43408,0.2523,0.24087,11.17383,0.26025,1
20pt1.2sp,11.4502,0.25282,0.24058,11.17383,0.27637,1
20pt1.2sp,11.4668,0.25355,0.24027,11.17383,0.29297,1
20pt1.2sp,11.48389,0.25223,0.24072,11.17383,0.31006,1
20pt1.2sp,11.50195,0.25081,0.2405,11.17383,0.32813,1
